number,timestamp,gas_limit,gas_used,base_fee_per_gas,gas_free15,gas_free,gas_free15_sum,gas_free30_sum,base_fee15_per_gas,base_fee30_per_gas,gas_used15,gas_used30
15985278,"2022-11-16 21:31:23 UTC",30000000,17572795,19873839193,0,12427205,1637420817,11082638474,,,17572795,30000000
15985279,"2022-11-16 21:31:35 UTC",30000000,11520468,20299933477,3479532,18479532,1637420817,11070211269,,,15000000,30000000
15985280,"2022-11-16 21:31:47 UTC",30000000,7685271,19711314576,7314729,22314729,1633941285,11051731737,,,15000000,30000000
15985281,"2022-11-16 21:31:59 UTC",30000000,24023459,18509790207,0,5976541,1626626556,11029417008,,,24023459,30000000
15985282,"2022-11-16 21:32:11 UTC",30000000,16833322,19901642982,0,13166678,1626626556,11023440467,,,16833322,30000000
15985283,"2022-11-16 21:32:23 UTC",30000000,29986015,20205693981,0,13985,1626626556,11010273789,,,29986015,30000000
15985284,"2022-11-16 21:32:35 UTC",30000000,14343650,22729050923,656350,15656350,1626626556,11010259804,,,15000000,30000000
15985285,"2022-11-16 21:32:47 UTC",30000000,12370560,22604732485,2629440,17629440,1625970206,10994603454,,,15000000,30000000
15985286,"2022-11-16 21:32:59 UTC",30000000,17775925,22109417587,0,12224075,1623340766,10976974014,,,17775925,30000000
15985287,"2022-11-16 21:33:11 UTC",30000000,12664998,22620868295,2335002,17335002,1623340766,10964749939,,,15000000,30000000
15985288,"2022-11-16 21:33:23 UTC",30000000,12206433,22180703523,2793567,17793567,1621005764,10947414937,,,15000000,30000000
15985289,"2022-11-16 21:33:35 UTC",30000000,13561913,21664342845,1438087,16438087,1618212197,10929621370,,,15000000,30000000
15985290,"2022-11-16 21:33:47 UTC",30000000,11799566,21404716097,3200434,18200434,1616774110,10913183283,,,15000000,30000000
15985291,"2022-11-16 21:33:59 UTC",30000000,15093205,20833846255,0,14906795,1613573676,10894982849,,,15093205,30000000
15985292,"2022-11-16 21:34:11 UTC",30000000,17006128,20850028077,0,12993872,1613573676,10880076054,,,17006128,30000000
15985293,"2022-11-16 21:34:23 UTC",30000000,8949987,21198593286,6050013,21050013,1613573676,10867082182,,,15000000,30000000
15985294,"2022-11-16 21:34:35 UTC",30000000,18594798,20129828578,0,11405202,1607523663,10846032169,,,18594798,30000000
15985295,"2022-11-16 21:34:47 UTC",30000000,18809433,20732850807,0,11190567,1607523663,10834626967,,,18809433,30000000
15985296,"2022-11-16 21:34:59 UTC",30000000,14422081,21391020857,577919,15577919,1607523663,10823436400,,,15000000,30000000
15985297,"2022-11-16 21:35:11 UTC",30000000,13589279,21288001879,1410721,16410721,1606945744,10807858481,,,15000000,30000000
15985298,"2022-11-16 21:35:23 UTC",30000000,29907285,21037739952,0,92715,1605535023,10791447760,,,29907285,30000000
15985299,"2022-11-16 21:35:35 UTC",30000000,21329234,23651203162,0,8670766,1605535023,10791355045,,,21329234,30000000
