votes,gas,blocks15,blocks30,fee15,fee30
3810,5829543840,15959733,,,
4868,7448351552,15953559,,,
3846,5884626144,15959521,,,
4638,7096436832,15955026,,,
4951,7575346864,15953140,,,
3260,4988008640,15963716,,,
4490,6869987360,15955961,,,
4158,6362006112,15957921,,,
3791,5800472624,15959861,,,
3274,5009429536,15963613,,,
3788,5795882432,15959881,,,
3200,4896204800,15964172,,,
3262,4991068768,15963707,,,
3218,4923745952,15964042,,,
3049,4665165136,15965223,,,
3153,4824291792,15964479,,,
4658,7127038112,15954894,,,
3191,4882434224,15964230,,,
3504,5361344256,15961861,,,
4594,7029114016,15955309,,,
4323,6614466672,15956991,,,
4115,6296213360,15958146,,,
3065,4689646160,15965088,,,
3863,5910637232,15959406,,,
4230,6472170720,15957501,,,
3844,5881566016,15959530,,,
3454,5284841056,15962247,,,
4152,6352825728,15957958,,,
3319,5078282416,15963279,,,
3006,4599372384,15965542,,,
3951,6045282864,15958974,,,
3520,5385825280,15961748,,,
4351,6657308464,15956818,,,
4436,6787363904,15956271,,,
3157,4830412048,15964451,,,
3197,4891614608,15964188,,,
3237,4952817168,15963893,,,
3492,5342983488,15961969,,,
4593,7027583952,15955317,,,
4226,6466050464,15957525,,,
4271,6534903344,15957268,,,
4940,7558516160,15953189,,,
3032,4639154048,15965339,,,
3859,5904516976,15959432,,,
4442,6796544288,15956233,,,
4126,6313044064,15958096,,,
4698,7188240672,15954603,,,
3098,4740138272,15964825,,,
3418,5229758752,15962549,,,
3384,5177736576,15962792,,,
3750,5737740000,15960094,,,
4160,6365066240,15957911,,,
3640,5569432960,15960874,,,
4895,7489663280,15953427,,,
4171,6381896944,15957855,,,
4562,6980151968,15955527,,,
4782,7316766048,15954043,,,
3625,5546482000,15960970,,,
4008,6132496512,15958721,,,
4564,6983212096,15955510,,,
3383,5176206512,15962798,,,
4093,6262551952,15958293,,,
4084,6248781376,15958338,,,
4721,7223432144,15954464,,,
3361,5142545104,15962956,,,
3908,5979490112,15959169,,,
3360,5141015040,15962967,,,
3011,4607022704,15965516,,,
4350,6655778400,15956823,,,
4805,7351957520,15953885,,,
4404,6738401856,15956455,,,
3930,6013151520,15959068,,,
4903,7501903792,15953386,,,
3806,5823423584,15959758,,,
4840,7405509760,15953696,,,
3763,5757630832,15960015,,,
3094,4734018016,15964858,,,
3567,5457738288,15961361,,,
4469,6837856016,15956086,,,
4514,6906708896,15955846,,,
4775,7306055600,15954083,,,
3707,5671947248,15960390,,,
4201,6427798864,15957679,,,
4023,6155447472,15958660,,,
4095,6265612080,15958275,,,
4541,6948020624,15955665,,,
4715,7214251760,15954505,,,
3557,5442437648,15961452,,,
3034,4642214176,15965322,,,
4501,6886818064,15955908,,,
3217,4922215888,15964048,,,
3408,5214458112,15962627,,,
4481,6856216784,15956015,,,
3737,5717849168,15960189,,,
3373,5160905872,15962846,,,
4163,6369656432,15957894,,,
3779,5782111856,15959933,,,
4863,7440701232,15953583,,,
3450,5278720800,15962277,,,
3073,4701886672,15965013,,,
3702,5664296928,15960426,,,
4068,6224300352,15958433,,,
3880,5936648320,15959294,,,
3270,5003309280,15963640,,,
4773,7302995472,15954104,,,
3619,5537301616,15961005,,,
3992,6108015488,15958793,,,
3821,5846374544,15959667,,,
3941,6029982224,15959018,,,
4364,6677199296,15956725,,,
3670,5615334880,15960679,,,
4812,7362667968,15953850,,,
4641,7101027024,15955001,,,
3608,5520470912,15961063,,,
4139,6332934896,15958019,,,
4166,6374246624,15957881,,,
3172,4853363008,15964367,,,
4214,6447689696,15957607,,,
3847,5886156208,15959512,,,
4885,7474362640,15953481,,,
4916,7521794624,15953314,,,
3773,5772931472,15959967,,,
3074,4703416736,15964992,,,
4030,6166157920,15958628,,,
4085,6250311440,15958335,,,
4402,6735341728,15956464,,,
4078,6239600992,15958364,,,
4254,6508892256,15957358,,,
3483,5329212912,15962035,,,
3760,5753040640,15960035,,,
3902,5970309728,15959196,,,
3144,4810521216,15964535,,,
4192,6414028288,15957730,,,
4159,6363536176,15957916,,,
3757,5748450448,15960057,,,
3712,5679597568,15960351,,,
4389,6715450896,15956543,,,
3077,4708006928,15964976,,,
3130,4789100320,15964621,,,
3556,5440907584,15961468,,,
3530,5401125920,15961664,,,
3591,5494459824,15961178,,,
4686,7169879904,15954679,,,
3388,5183856832,15962765,,,
3686,5639815904,15960553,,,
3858,5902986912,15959435,,,
3234,4948226976,15963920,,,
3252,4975768128,15963772,,,
3776,5777521664,15959951,,,
4253,6507362192,15957362,,,
3266,4997189024,15963672,,,
4122,6306923808,15958111,,,
3944,6034572416,15959006,,,
4604,7044414656,15955234,,,
4761,7284634704,15954196,,,
4248,6499711872,15957384,,,
3117,4769209488,15964711,,,
3427,5243529328,15962467,,,
3956,6052933184,15958953,,,
3900,5967249600,15959205,,,
4535,6938840240,15955721,,,
4505,6892938320,15955892,,,
3606,5517410784,15961076,,,
3177,4861013328,15964323,,,
3982,6092714848,15958836,,,
3659,5598504176,15960758,,,
4998,7647259872,15952866,,,
3242,4960467488,15963859,,,
3405,5209867920,15962655,,,
4256,6511952384,15957347,,,
4205,6433919120,15957661,,,
3645,5577083280,15960843,,,
3950,6043752800,15958979,,,
4726,7231082464,15954437,,,
4524,6922009536,15955785,,,
4690,7176000160,15954652,,,
4901,7498843664,15953398,,,
3795,5806592880,15959827,,,
4319,6608346416,15957010,,,
3053,4671285392,15965176,,,
4521,6917419344,15955798,,,
3977,6085064528,15958856,,,
3963,6063643632,15958919,,,
4415,6755232560,15956388,,,
4285,6556324240,15957187,,,
4005,6127906320,15958735,,,
3945,6036102480,15959001,,,
4430,6778183520,15956299,,,
3817,5840254288,15959689,,,
4478,6851626592,15956030,,,
4131,6320694384,15958057,,,
3257,4983418448,15963737,,,
4236,6481351104,15957457,,,
4990,7635019360,15952911,,,
3561,5448557904,15961412,,,
4387,6712390768,15956555,,,
4976,7613598464,15952998,,,
4002,6123316128,15958748,,,
3398,5199157472,15962703,,,
4384,6707800576,15956575,,,
4034,6172278176,15958609,,,
4665,7137748560,15954845,,,
4486,6863867104,15955986,,,
3239,4955877296,15963883,,,
4728,7234142592,15954412,,,
4516,6909769024,15955835,,,
4260,6518072640,15957331,,,
4938,7555456032,15953199,,,
3078,4709536992,15964972,,,
4958,7586057312,15953110,,,
4526,6925069664,15955774,,,
4530,6931189920,15955754,,,
3366,5150195424,15962894,,,
3974,6080474336,15958870,,,
3882,5939708448,15959288,,,
4238,6484411232,15957445,,,
3781,5785171984,15959921,,,
4261,6519602704,15957327,,,
4060,6212059840,15958479,,,
4449,6807254736,15956196,,,
4834,7396329376,15953731,,,
4856,7429990784,15953618,,,
4644,7105617216,15954980,,,
3251,4974238064,15963776,,,
4754,7273924256,15954239,,,
3246,4966587744,15963813,,,
3617,5534241488,15961012,,,
4383,6706270512,15956584,,,
3203,4900794992,15964148,,,
3991,6106485424,15958797,,,
3338,5107353632,15963124,,,
4880,7466712320,15953505,,,
3555,5439377520,15961479,,,
3947,6039162608,15958992,,,
4499,6883757936,15955920,,,
3506,5364404384,15961845,,,
4823,7379498672,15953781,,,
4009,6134026576,15958717,,,
4995,7642669680,15952881,,,
3241,4958937424,15963865,,,
4881,7468242384,15953500,,,
3281,5020139984,15963567,,,
3682,5633695648,15960572,,,
3509,5368994576,15961823,,,
4179,6394137456,15957812,,,
4893,7486603152,15953435,,,
4841,7407039824,15953692,,,
4626,7078076064,15955099,,,
3573,5466918672,15961316,,,
4221,6458400144,15957570,,,
3188,4877844032,15964251,,,
3621,5540361744,15960994,,,
4583,7012283312,15955378,,,
4374,6692499936,15956654,,,
4579,7006163056,15955408,,,
3867,5916757488,15959383,,,
3181,4867133584,15964300,,,
3047,4662105008,15965233,,,
3243,4961997552,15963853,,,
3128,4786040192,15964632,,,
4890,7482012960,15953458,,,
3292,5036970688,15963483,,,
3017,4616203088,15965465,,,
4538,6943430432,15955694,,,
3230,4942106720,15963950,,,
4134,6325284576,15958042,,,
3629,5552602256,15960938,,,
3169,4848772816,15964387,,,
3514,5376644896,15961782,,,
4391,6718511024,15956531,,,
4518,6912829152,15955819,,,
3745,5730089680,15960128,,,
4655,7122447920,15954912,,,
3332,5098173248,15963169,,,
4235,6479821040,15957463,,,
4394,6723101216,15956511,,,
3919,5996320816,15959124,,,
4582,7010753248,15955388,,,
3586,5486809504,15961214,,,
4687,7171409968,15954669,,,
4268,6530313152,15957288,,,
3986,6098835104,15958818,,,
4700,7191300800,15954592,,,
4141,6335995024,15958011,,,
4069,6225830416,15958430,,,
4960,7589117440,15953098,,,
3175,4857953200,15964341,,,
4891,7483543024,15953453,,,
3695,5653586480,15960490,,,
3871,5922877744,15959360,,,
4302,6582335328,15957106,,,
3473,5313912272,15962115,,,
4036,6175338304,15958601,,,
3693,5650526352,15960513,,,
4984,7625838976,15952955,,,
3801,5815773264,15959791,,,
3672,5618395008,15960660,,,
4259,6516542576,15957333,,,
4747,7263213808,15954290,,,
3075,4704946800,15964987,,,
4422,6765943008,15956348,,,
4753,7272394192,15954246,,,
3497,5350633808,15961913,,,
3402,5205277728,15962675,,,
4822,7377968608,15953786,,,
3746,5731619744,15960125,,,
4094,6264082016,15958283,,,
3389,5185386896,15962760,,,
3111,4760029104,15964741,,,
4806,7353487584,15953878,,,
3285,5026260240,15963543,,,
3126,4782980064,15964645,,,
3176,4859483264,15964330,,,
3069,4695766416,15965044,,,
4652,7117857728,15954930,,,
4531,6932719984,15955750,,,
4413,6752172432,15956398,,,
3891,5953479024,15959245,,,
3683,5635225712,15960569,,,
4613,7058185232,15955176,,,
4363,6675669232,15956734,,,
3539,5414896496,15961592,,,
4714,7212721696,15954511,,,
3124,4779919936,15964664,,,
4939,7556986096,15953192,,,
4723,7226492272,15954455,,,
4111,6290093104,15958170,,,
3186,4874783904,15964269,,,
3213,4916095632,15964080,,,
4781,7315235984,15954049,,,
3232,4945166848,15963942,,,
3590,5492929760,15961185,,,
4740,7252503360,15954320,,,
3310,5064511840,15963344,,,
4217,6452279888,15957595,,,
3614,5529651296,15961025,,,
3602,5511290528,15961110,,,
4130,6319164320,15958067,,,
4274,6539493536,15957253,,,
4016,6144737024,15958690,,,
4290,6563974560,15957164,,,
3964,6065173696,15958912,,,
4621,7070425744,15955120,,,
3961,6060583504,15958928,,,
4317,6605286288,15957020,,,
4768,7295345152,15954147,,,
3893,5956539152,15959236,,,
4640,7099496960,15955010,,,
3615,5531181360,15961019,,,
3789,5797412496,15959873,,,
4570,6992392480,15955482,,,
4156,6358945984,15957936,,,
3495,5347573680,15961936,,,
3114,4764619296,15964723,,,
3209,4909975376,15964106,,,
4981,7621248784,15952973,,,
3668,5612274752,15960693,,,
3970,6074354080,15958885,,,
4154,6355885856,15957947,,,
3005,4597842320,15965548,,,
3227,4937516528,15963982,,,
3741,5723969424,15960157,,,
4946,7567696544,15953162,,,
4476,6848566464,15956043,,,
3428,5245059392,15962464,,,
4081,6244191184,15958351,,,
3271,5004839344,15963637,,,
3268,5000249152,15963659,,,
3833,5864735312,15959593,,,
4555,6969441520,15955564,,,
3888,5948888832,15959262,,,
4288,6560914432,15957174,,,
4049,6195229136,15958534,,,
4042,6184518688,15958569,,,
3735,5714789040,15960199,,,
4463,6828675632,15956120,,,
4625,7076546000,15955107,,,
4339,6638947696,15956897,,,
4215,6449219760,15957602,,,
4072,6230420608,15958405,,,
3089,4726367696,15964885,,,
3576,5471508864,15961298,,,
3770,5768341280,15959983,,,
4934,7549335776,15953217,,,
4502,6888348128,15955905,,,
4203,6430858992,15957669,,,
4897,7492723408,15953418,,,
3980,6089654720,15958848,,,
4493,6874577552,15955945,,,
3626,5548012064,15960963,,,
3122,4776859808,15964674,,,
3345,5118064080,15963090,,,
4017,6146267088,15958685,,,
3301,5050741264,15963414,,,
4450,6808784800,15956190,,,
3057,4677405648,15965153,,,
3308,5061451712,15963362,,,
3887,5947358768,15959266,,,
4587,7018403568,15955347,,,
4477,6850096528,15956035,,,
4969,7602888016,15953038,,,
3628,5551072192,15960943,,,
3510,5370524640,15961812,,,
4736,7246383104,15954342,,,
3579,5476099056,15961263,,,
3955,6051403120,15958955,,,
4190,6410968160,15957744,,,
4435,6785833840,15956278,,,
3716,5685717824,15960325,,,
4045,6189108880,15958553,,,
4282,6551734048,15957200,,,
4925,7535565200,15953264,,,
4258,6515012512,15957341,,,
3595,5500580080,15961149,,,
3942,6031512288,15959014,,,
4194,6417088416,15957718,,,
4020,6150857280,15958674,,,
3174,4856423136,15964349,,,
3813,5834134032,15959714,,,
3357,5136424848,15962996,,,
4674,7151519136,15954779,,,
4029,6164627856,15958632,,,
4257,6513482448,15957345,,,
4468,6836325952,15956093,,,
3990,6104955360,15958801,,,
4136,6328344704,15958032,,,
3592,5495989888,15961167,,,
3531,5402655984,15961657,,,
4789,7327476496,15953996,,,
3343,5115003952,15963098,,,
3717,5687247888,15960319,,,
4824,7381028736,15953776,,,
4167,6375776688,15957877,,,
4689,7174470096,15954657,,,
4047,6192169008,15958543,,,
3097,4738608208,15964833,,,
4989,7633489296,15952917,,,
3756,5746920384,15960060,,,
4123,6308453872,15958106,,,
4966,7598297824,15953058,,,
4487,6865397168,15955981,,,
3502,5358284128,15961874,,,
3012,4608552768,15965509,,,
3589,5491399696,15961193,,,
3722,5694898208,15960291,,,
4794,7335126816,15953955,,,
4483,6859276912,15956004,,,
4208,6438509312,15957643,,,
4620,7068895680,15955128,,,
3288,5030850432,15963524,,,
4668,7142338752,15954821,,,
3691,5647466224,15960520,,,
3063,4686586032,15965102,,,
4651,7116327664,15954937,,,
4977,7615128528,15952993,,,
4004,6126376256,15958740,,,
4369,6684849616,15956691,,,
3654,5590853856,15960782,,,
4418,6759822752,15956371,,,
3768,5765281152,15959993,,,
3872,5924407808,15959355,,,
3411,5219048304,15962601,,,
4814,7365728096,15953838,,,
3907,5977960048,15959175,,,
3748,5734679872,15960109,,,
4503,6889878192,15955900,,,
4869,7449881616,15953553,,,
4643,7104087152,15954985,,,
4420,6762882880,15956360,,,
4654,7120917856,15954919,,,
4212,6444629568,15957618,,,
4874,7457531936,15953528,,,
4595,7030644080,15955303,,,
4954,7579937056,15953127,,,
4465,6831735760,15956105,,,
4356,6664958784,15956784,,,
3943,6033042352,15959009,,,
3574,5468448736,15961309,,,
3594,5499050016,15961155,,,
4038,6178398432,15958591,,,
3705,5668887120,15960410,,,
3845,5883096080,15959523,,,
3494,5346043616,15961943,,,
3487,5335333168,15961997,,,
3611,5525061104,15961044,,,
3663,5604624432,15960726,,,
4318,6606816352,15957017,,,
3751,5739270064,15960092,,,
4624,7075015936,15955109,,,
3544,5422546816,15961562,,,
3205,4903855120,15964136,,,
4062,6215119968,15958470,,,
3452,5281780928,15962264,,,
3420,5232818880,15962535,,,
4767,7293815088,15954155,,,
3777,5779051728,15959945,,,
4337,6635887568,15956910,,,
3759,5751510576,15960043,,,
3542,5419486688,15961574,,,
3327,5090522928,15963204,,,
3133,4793690512,15964614,,,
3812,5832603968,15959721,,,
4591,7024523824,15955325,,,
4050,6196759200,15958529,,,
3412,5220578368,15962595,,,
4234,6478290976,15957468,,,
3093,4732487952,15964860,,,
4610,7053595040,15955195,,,
4129,6317634256,15958071,,,
3578,5474568992,15961273,,,
3083,4717187312,15964925,,,
4771,7299935344,15954127,,,
3533,5405716112,15961641,,,
4843,7410099952,15953679,,,
4764,7289224896,15954179,,,
4400,6732281600,15956476,,,
3096,4737078144,15964840,,,
3303,5053801392,15963404,,,
4161,6366596304,15957907,,,
4243,6492061552,15957413,,,
4182,6398727648,15957795,,,
4578,7004632992,15955421,,,
4440,6793484160,15956244,,,
3374,5162435936,15962837,,,
4466,6833265824,15956102,,,
3352,5128774528,15963028,,,
4176,6389547264,15957824,,,
3873,5925937872,15959348,,,
4410,6747582240,15956416,,,
4730,7237202720,15954397,,,
4711,7208131504,15954529,,,
4409,6746052176,15956422,,,
4281,6550203984,15957207,,,
4013,6140146832,15958703,,,
3687,5641345968,15960547,,,
3658,5596974112,15960762,,,
3762,5756100768,15960021,,,
4534,6937310176,15955729,,,
4917,7523324688,15953309,,,
4619,7067365616,15955135,,,
4685,7168349840,15954686,,,
3466,5303201824,15962170,,,
3569,5460798416,15961341,,,
3154,4825821856,15964474,,,
4388,6713920832,15956545,,,
3877,5932058128,15959319,,,
3472,5312382208,15962129,,,
3519,5384295216,15961757,,,
3146,4813581344,15964521,,,
3648,5581673472,15960826,,,
3910,5982550240,15959160,,,
3404,5208337856,15962658,,,
3002,4593252128,15965571,,,
4600,7038294400,15955258,,,
3395,5194567280,15962723,,,
4900,7497313600,15953402,,,
4986,7628899104,15952943,,,
3179,4864073456,15964310,,,
4349,6654248336,15956831,,,
4119,6302333616,15958125,,,
3166,4844182624,15964401,,,
4790,7329006560,15953989,,,
3140,4804400960,15964565,,,
3475,5316972400,15962101,,,
3656,5593913984,15960768,,,
4589,7021463696,15955338,,,
4929,7541685456,15953244,,,
3536,5410306304,15961621,,,
3643,5574023152,15960861,,,
4550,6961791200,15955607,,,
4645,7107147280,15954972,,,
3082,4715657248,15964933,,,
3854,5896866656,15959463,,,
3892,5955009088,15959239,,,
3684,5636755776,15960566,,,
3583,5482219312,15961240,,,
4693,7180590352,15954634,,,
4342,6643537888,15956878,,,
4850,7420810400,15953647,,,
3713,5681127632,15960341,,,
4515,6908238960,15955840,,,
3178,4862543392,15964317,,,
3305,5056861520,15963390,,,
4615,7061245360,15955161,,,
3410,5217518240,15962604,,,
4968,7601357952,15953044,,,
3753,5742330192,15960076,,,
3248,4969647872,15963798,,,
4313,6599166032,15957038,,,
4527,6926599728,15955768,,,
4116,6297743424,15958142,,,
3160,4835002240,15964432,,,
4372,6689439808,15956671,,,
4264,6524192896,15957311,,,
4113,6293153232,15958157,,,
4608,7050534912,15955207,,,
3823,5849434672,15959655,,,
3507,5365934448,15961835,,,
4704,7197421056,15954567,,,
3123,4778389872,15964672,,,
4569,6990862416,15955487,,,
3604,5514350656,15961098,,,
4423,6767473072,15956343,,,
3932,6016211648,15959061,,,
4411,6749112304,15956410,,,
4199,6424738736,15957690,,,
3143,4808991152,15964541,,,
3603,5512820592,15961103,,,
4941,7560046224,15953185,,,
3596,5502110144,15961146,,,
4831,7391739184,15953743,,,
3958,6055993312,15958941,,,
3890,5951948960,15959249,,,
4098,6270202272,15958256,,,
3938,6025392032,15959038,,,
4424,6769003136,15956333,,,
3171,4851832944,15964372,,,
4144,6340585216,15957999,,,
4563,6981682032,15955516,,,
3985,6097305040,15958824,,,
3700,5661236800,15960445,,,
4697,7186710608,15954608,,,
3279,5017079856,15963581,,,
4295,6571624880,15957144,,,
4219,6455340016,15957583,,,
3674,5621455136,15960634,,,
4999,7648789936,15952861,,,
4458,6821025312,15956151,,,
4001,6121786064,15958753,,,
3042,4654454688,15965271,,,
4328,6622116992,15956963,,,
3714,5682657696,15960336,,,
4737,7247913168,15954340,,,
3752,5740800128,15960084,,,
4602,7041354528,15955246,,,
4741,7254033424,15954315,,,
3189,4879374096,15964245,,,
4237,6482881168,15957452,,,
3993,6109545552,15958789,,,
4573,6996982672,15955461,,,
4103,6277852592,15958228,,,
3060,4681995840,15965127,,,
4494,6876107616,15955942,,,
3913,5987140432,15959147,,,
3289,5032380496,15963512,,,
3363,5145605232,15962943,,,
4283,6553264112,15957198,,,
4439,6791954096,15956250,,,
3244,4963527616,15963830,,,
4952,7576876928,15953137,,,
4027,6161567728,15958642,,,
4970,7604418080,15953033,,,
4344,6646598016,15956866,,,
4218,6453809952,15957590,,,
4464,6830205696,15956111,,,
3426,5241999264,15962472,,,
5000,7650320000,15952853,,,
4751,7269334064,15954264,,,
4495,6877637680,15955938,,,
3918,5994790752,15959127,,,
3744,5728559616,15960133,,,
3287,5029320368,15963533,,,
4820,7374908480,15953801,,,
4382,6704740448,15956593,,,
4133,6323754512,15958047,,,
3304,5055331456,15963397,,,
4710,7206601440,15954534,,,
4346,6649658144,15956852,,,
3764,5759160896,15960012,,,
4312,6597635968,15957044,,,
4879,7465182256,15953509,,,
3010,4605492640,15965521,,,
3403,5206807792,15962669,,,
4470,6839386080,15956078,,,
4581,7009223184,15955391,,,
4491,6871517424,15955956,,,
3071,4698826544,15965024,,,
3316,5073692224,15963305,,,
4012,6138616768,15958706,,,
3593,5497519952,15961165,,,
